index_code,trade_date,con_code,weight,asof_date
000905.SH,20161130,000563.SZ,0.231,20161201
000905.SH,20161130,002250.SZ,0.23,20161201
000905.SH,20161130,002353.SZ,0.229,20161201
000905.SH,20161130,000727.SZ,0.229,20161201
000905.SH,20161130,002311.SZ,0.229,20161201
000905.SH,20161130,600572.SH,0.228,20161201
000905.SH,20161130,603766.SH,0.227,20161201
000905.SH,20161130,002512.SZ,0.226,20161201
000905.SH,20161130,000006.SZ,0.226,20161201
000905.SH,20161130,600216.SH,0.225,20161201
000905.SH,20161130,600120.SH,0.225,20161201
000905.SH,20161130,601880.SH,0.224,20161201
000905.SH,20161130,600511.SH,0.224,20161201
000905.SH,20161130,600575.SH,0.223,20161201
000905.SH,20161130,002155.SZ,0.222,20161201
000905.SH,20161130,000543.SZ,0.222,20161201
000905.SH,20161130,600808.SH,0.221,20161201
000905.SH,20161130,300199.SZ,0.221,20161201
000905.SH,20161130,600717.SH,0.22,20161201
000905.SH,20161130,002078.SZ,0.219,20161201
000905.SH,20161130,600967.SH,0.219,20161201
000905.SH,20161130,000028.SZ,0.219,20161201
000905.SH,20161130,600348.SH,0.218,20161201
000905.SH,20161130,000685.SZ,0.218,20161201
000905.SH,20161130,600320.SH,0.218,20161201
000905.SH,20161130,600611.SH,0.217,20161201
000905.SH,20161130,002268.SZ,0.217,20161201
000905.SH,20161130,600770.SH,0.217,20161201
000905.SH,20161130,000066.SZ,0.216,20161201
000905.SH,20161130,600259.SH,0.216,20161201
000905.SH,20161130,300010.SZ,0.216,20161201
000905.SH,20161130,002640.SZ,0.216,20161201
000905.SH,20161130,600597.SH,0.216,20161201
000905.SH,20161130,300182.SZ,0.215,20161201
000905.SH,20161130,002266.SZ,0.215,20161201
000905.SH,20161130,002074.SZ,0.214,20161201
000905.SH,20161130,002699.SZ,0.214,20161201
000905.SH,20161130,600366.SH,0.212,20161201
000905.SH,20161130,000937.SZ,0.212,20161201
000905.SH,20161130,002281.SZ,0.211,20161201
000905.SH,20161130,600380.SH,0.211,20161201
000905.SH,20161130,600316.SH,0.211,20161201
000905.SH,20161130,000592.SZ,0.211,20161201
000905.SH,20161130,002657.SZ,0.21,20161201
000905.SH,20161130,600171.SH,0.209,20161201
000905.SH,20161130,600884.SH,0.209,20161201
000905.SH,20161130,000008.SZ,0.208,20161201
000905.SH,20161130,002489.SZ,0.208,20161201
000905.SH,20161130,002477.SZ,0.207,20161201
000905.SH,20161130,000860.SZ,0.207,20161201
000905.SH,20161130,600970.SH,0.207,20161201
000905.SH,20161130,600183.SH,0.207,20161201
000905.SH,20161130,600062.SH,0.206,20161201
000905.SH,20161130,600694.SH,0.206,20161201
000905.SH,20161130,000513.SZ,0.206,20161201
000905.SH,20161130,000616.SZ,0.205,20161201
000905.SH,20161130,000939.SZ,0.204,20161201
000905.SH,20161130,600651.SH,0.203,20161201
000905.SH,20161130,300274.SZ,0.203,20161201
000905.SH,20161130,000667.SZ,0.203,20161201
000905.SH,20161130,300001.SZ,0.203,20161201
000905.SH,20161130,002408.SZ,0.202,20161201
000905.SH,20161130,600392.SH,0.201,20161201
000905.SH,20161130,000021.SZ,0.2,20161201
000905.SH,20161130,000762.SZ,0.198,20161201
000905.SH,20161130,002444.SZ,0.198,20161201
000905.SH,20161130,600267.SH,0.197,20161201
000905.SH,20161130,002603.SZ,0.196,20161201
000905.SH,20161130,600017.SH,0.195,20161201
000905.SH,20161130,000418.SZ,0.195,20161201
000905.SH,20161130,600067.SH,0.195,20161201
000905.SH,20161130,600557.SH,0.194,20161201
000905.SH,20161130,002325.SZ,0.194,20161201
000905.SH,20161130,300287.SZ,0.194,20161201
000905.SH,20161130,002375.SZ,0.193,20161201
000905.SH,20161130,601311.SH,0.193,20161201
000905.SH,20161130,600175.SH,0.193,20161201
000905.SH,20161130,300166.SZ,0.192,20161201
000905.SH,20161130,600073.SH,0.192,20161201
000905.SH,20161130,600422.SH,0.192,20161201
000905.SH,20161130,000612.SZ,0.191,20161201
000905.SH,20161130,002672.SZ,0.191,20161201
000905.SH,20161130,000816.SZ,0.189,20161201
000905.SH,20161130,002073.SZ,0.188,20161201
000905.SH,20161130,002602.SZ,0.188,20161201
000905.SH,20161130,002440.SZ,0.188,20161201
000905.SH,20161130,002437.SZ,0.187,20161201
000905.SH,20161130,600416.SH,0.187,20161201
000905.SH,20161130,002050.SZ,0.187,20161201
000905.SH,20161130,600409.SH,0.187,20161201
000905.SH,20161130,300291.SZ,0.186,20161201
000905.SH,20161130,600086.SH,0.186,20161201
000905.SH,20161130,300043.SZ,0.185,20161201
000905.SH,20161130,000926.SZ,0.185,20161201
000905.SH,20161130,000777.SZ,0.185,20161201
000905.SH,20161130,600169.SH,0.184,20161201
000905.SH,20161130,300202.SZ,0.184,20161201
000905.SH,20161130,600517.SH,0.183,20161201
000905.SH,20161130,002002.SZ,0.183,20161201
000905.SH,20161130,002122.SZ,0.181,20161201
000905.SH,20161130,600058.SH,0.181,20161201
000905.SH,20161130,601010.SH,0.18,20161201
000905.SH,20161130,600298.SH,0.179,20161201
000905.SH,20161130,002373.SZ,0.179,20161201
000905.SH,20161130,000848.SZ,0.179,20161201
000905.SH,20161130,600125.SH,0.178,20161201
000905.SH,20161130,002431.SZ,0.178,20161201
000905.SH,20161130,002063.SZ,0.178,20161201
000905.SH,20161130,601801.SH,0.177,20161201
000905.SH,20161130,002479.SZ,0.177,20161201
000905.SH,20161130,600277.SH,0.176,20161201
000905.SH,20161130,600765.SH,0.176,20161201
000905.SH,20161130,002354.SZ,0.175,20161201
000905.SH,20161130,000587.SZ,0.175,20161201
000905.SH,20161130,600587.SH,0.175,20161201
000905.SH,20161130,601000.SH,0.174,20161201
000905.SH,20161130,002368.SZ,0.173,20161201
000905.SH,20161130,600260.SH,0.173,20161201
000905.SH,20161130,001696.SZ,0.172,20161201
000905.SH,20161130,002390.SZ,0.172,20161201
000905.SH,20161130,000600.SZ,0.172,20161201
000905.SH,20161130,600773.SH,0.171,20161201
000905.SH,20161130,600835.SH,0.171,20161201
000905.SH,20161130,000519.SZ,0.171,20161201
000905.SH,20161130,600004.SH,0.169,20161201
000905.SH,20161130,000969.SZ,0.169,20161201
000905.SH,20161130,300147.SZ,0.168,20161201
000905.SH,20161130,600433.SH,0.167,20161201
000905.SH,20161130,600270.SH,0.166,20161201
000905.SH,20161130,600880.SH,0.165,20161201
000905.SH,20161130,002344.SZ,0.165,20161201
000905.SH,20161130,002244.SZ,0.165,20161201
000905.SH,20161130,603188.SH,0.165,20161201
000905.SH,20161130,002161.SZ,0.164,20161201
000905.SH,20161130,000062.SZ,0.164,20161201
000905.SH,20161130,600220.SH,0.163,20161201
000905.SH,20161130,600736.SH,0.163,20161201
000905.SH,20161130,600284.SH,0.163,20161201
000905.SH,20161130,000810.SZ,0.162,20161201
000905.SH,20161130,002285.SZ,0.162,20161201
000905.SH,20161130,002428.SZ,0.162,20161201
000905.SH,20161130,000703.SZ,0.162,20161201
000905.SH,20161130,000829.SZ,0.162,20161201
000905.SH,20161130,002624.SZ,0.162,20161201
000905.SH,20161130,000401.SZ,0.162,20161201
000905.SH,20161130,002589.SZ,0.162,20161201
000905.SH,20161130,002025.SZ,0.162,20161201
000905.SH,20161130,601717.SH,0.162,20161201
000905.SH,20161130,002317.SZ,0.161,20161201
000905.SH,20161130,600545.SH,0.161,20161201
000905.SH,20161130,000973.SZ,0.16,20161201
000905.SH,20161130,000550.SZ,0.16,20161201
000905.SH,20161130,600993.SH,0.16,20161201
000905.SH,20161130,002396.SZ,0.159,20161201
000905.SH,20161130,600580.SH,0.159,20161201
000905.SH,20161130,000636.SZ,0.159,20161201
000905.SH,20161130,002028.SZ,0.158,20161201
000905.SH,20161130,600289.SH,0.158,20161201
000905.SH,20161130,002190.SZ,0.158,20161201
000905.SH,20161130,601666.SH,0.157,20161201
000905.SH,20161130,000680.SZ,0.157,20161201
000905.SH,20161130,600894.SH,0.157,20161201
000905.SH,20161130,600823.SH,0.157,20161201
000905.SH,20161130,000652.SZ,0.156,20161201
000905.SH,20161130,002384.SZ,0.156,20161201
000905.SH,20161130,600537.SH,0.156,20161201
000905.SH,20161130,000681.SZ,0.156,20161201
000905.SH,20161130,600458.SH,0.156,20161201
000905.SH,20161130,000501.SZ,0.156,20161201
000905.SH,20161130,600300.SH,0.155,20161201
000905.SH,20161130,002503.SZ,0.155,20161201
000905.SH,20161130,600826.SH,0.155,20161201
000905.SH,20161130,603077.SH,0.155,20161201
000905.SH,20161130,002414.SZ,0.155,20161201
000905.SH,20161130,002106.SZ,0.154,20161201
000905.SH,20161130,000572.SZ,0.154,20161201
000905.SH,20161130,600112.SH,0.154,20161201
000905.SH,20161130,000669.SZ,0.154,20161201
000905.SH,20161130,000528.SZ,0.154,20161201
000905.SH,20161130,002642.SZ,0.153,20161201
000905.SH,20161130,000541.SZ,0.152,20161201
000905.SH,20161130,600805.SH,0.152,20161201
000905.SH,20161130,002242.SZ,0.152,20161201
000905.SH,20161130,002277.SZ,0.152,20161201
000905.SH,20161130,000088.SZ,0.151,20161201
000905.SH,20161130,601777.SH,0.15,20161201
000905.SH,20161130,000426.SZ,0.15,20161201
000905.SH,20161130,002482.SZ,0.15,20161201
000905.SH,20161130,002005.SZ,0.15,20161201
000905.SH,20161130,000090.SZ,0.15,20161201
000905.SH,20161130,600395.SH,0.15,20161201
000905.SH,20161130,000897.SZ,0.15,20161201
000905.SH,20161130,002056.SZ,0.15,20161201
000905.SH,20161130,600729.SH,0.149,20161201
000905.SH,20161130,002041.SZ,0.149,20161201
000905.SH,20161130,002011.SZ,0.149,20161201
000905.SH,20161130,002498.SZ,0.149,20161201
000905.SH,20161130,002505.SZ,0.149,20161201
000905.SH,20161130,000900.SZ,0.148,20161201
000905.SH,20161130,600809.SH,0.148,20161201
000905.SH,20161130,600006.SH,0.148,20161201
000905.SH,20161130,002269.SZ,0.147,20161201
000905.SH,20161130,600869.SH,0.146,20161201
000905.SH,20161130,600628.SH,0.145,20161201
000905.SH,20161130,002261.SZ,0.145,20161201
000905.SH,20161130,600750.SH,0.145,20161201
000905.SH,20161130,600428.SH,0.144,20161201
000905.SH,20161130,000726.SZ,0.144,20161201
000905.SH,20161130,002128.SZ,0.144,20161201
000905.SH,20161130,002371.SZ,0.144,20161201
000905.SH,20161130,600481.SH,0.143,20161201
000905.SH,20161130,300039.SZ,0.143,20161201
000905.SH,20161130,300257.SZ,0.142,20161201
000905.SH,20161130,600282.SH,0.142,20161201
000905.SH,20161130,600053.SH,0.142,20161201
000905.SH,20161130,000861.SZ,0.142,20161201
000905.SH,20161130,002635.SZ,0.141,20161201
000905.SH,20161130,002254.SZ,0.141,20161201
000905.SH,20161130,300032.SZ,0.141,20161201
000905.SH,20161130,601001.SH,0.14,20161201
000905.SH,20161130,600850.SH,0.139,20161201
000905.SH,20161130,600351.SH,0.139,20161201
000905.SH,20161130,600496.SH,0.138,20161201
000905.SH,20161130,601886.SH,0.138,20161201
000905.SH,20161130,600757.SH,0.137,20161201
000905.SH,20161130,000099.SZ,0.137,20161201
000905.SH,20161130,000552.SZ,0.137,20161201
000905.SH,20161130,000830.SZ,0.137,20161201
000905.SH,20161130,600563.SH,0.137,20161201
000905.SH,20161130,601678.SH,0.136,20161201
000905.SH,20161130,600596.SH,0.136,20161201
000905.SH,20161130,002663.SZ,0.135,20161201
000905.SH,20161130,002588.SZ,0.135,20161201
000905.SH,20161130,600812.SH,0.134,20161201
000905.SH,20161130,000596.SZ,0.134,20161201
000905.SH,20161130,000049.SZ,0.133,20161201
000905.SH,20161130,000869.SZ,0.132,20161201
000905.SH,20161130,000158.SZ,0.132,20161201
000905.SH,20161130,600831.SH,0.131,20161201
000905.SH,20161130,600761.SH,0.13,20161201
000905.SH,20161130,002463.SZ,0.13,20161201
000905.SH,20161130,002118.SZ,0.13,20161201
000905.SH,20161130,002251.SZ,0.13,20161201
000905.SH,20161130,002681.SZ,0.13,20161201
000905.SH,20161130,002064.SZ,0.128,20161201
000905.SH,20161130,600292.SH,0.127,20161201
000905.SH,20161130,000620.SZ,0.127,20161201
000905.SH,20161130,600059.SH,0.126,20161201
000905.SH,20161130,002093.SZ,0.126,20161201
000905.SH,20161130,600859.SH,0.126,20161201
000905.SH,20161130,600141.SH,0.126,20161201
000905.SH,20161130,600460.SH,0.125,20161201
000905.SH,20161130,601233.SH,0.125,20161201
000905.SH,20161130,603328.SH,0.125,20161201
000905.SH,20161130,000417.SZ,0.124,20161201
000905.SH,20161130,600790.SH,0.124,20161201
000905.SH,20161130,600639.SH,0.124,20161201
000905.SH,20161130,600657.SH,0.124,20161201
000905.SH,20161130,601005.SH,0.123,20161201
000905.SH,20161130,002551.SZ,0.123,20161201
000905.SH,20161130,601002.SH,0.123,20161201
000905.SH,20161130,002029.SZ,0.123,20161201
000905.SH,20161130,600754.SH,0.122,20161201
000905.SH,20161130,600509.SH,0.122,20161201
000905.SH,20161130,600236.SH,0.122,20161201
000905.SH,20161130,002309.SZ,0.12,20161201
000905.SH,20161130,002332.SZ,0.12,20161201
000905.SH,20161130,600280.SH,0.12,20161201
000905.SH,20161130,002194.SZ,0.12,20161201
000905.SH,20161130,600748.SH,0.12,20161201
000905.SH,20161130,600720.SH,0.119,20161201
000905.SH,20161130,600825.SH,0.119,20161201
000905.SH,20161130,600586.SH,0.119,20161201
000905.SH,20161130,601369.SH,0.118,20161201
000905.SH,20161130,000931.SZ,0.118,20161201
000905.SH,20161130,002345.SZ,0.117,20161201
000905.SH,20161130,002727.SZ,0.115,20161201
000905.SH,20161130,600743.SH,0.115,20161201
000905.SH,20161130,002267.SZ,0.114,20161201
000905.SH,20161130,600180.SH,0.113,20161201
000905.SH,20161130,002342.SZ,0.112,20161201
000905.SH,20161130,601908.SH,0.112,20161201
000905.SH,20161130,600195.SH,0.112,20161201
000905.SH,20161130,000030.SZ,0.112,20161201
000905.SH,20161130,600640.SH,0.112,20161201
000905.SH,20161130,600776.SH,0.111,20161201
000905.SH,20161130,000877.SZ,0.109,20161201
000905.SH,20161130,000919.SZ,0.106,20161201
000905.SH,20161130,600132.SH,0.105,20161201
000905.SH,20161130,600551.SH,0.103,20161201
000905.SH,20161130,603169.SH,0.103,20161201
000905.SH,20161130,601515.SH,0.103,20161201
000905.SH,20161130,601126.SH,0.103,20161201
000905.SH,20161130,603883.SH,0.103,20161201
000905.SH,20161130,603699.SH,0.102,20161201
000905.SH,20161130,600456.SH,0.101,20161201
000905.SH,20161130,600329.SH,0.1,20161201
000905.SH,20161130,600425.SH,0.1,20161201
000905.SH,20161130,603806.SH,0.1,20161201
000905.SH,20161130,002293.SZ,0.099,20161201
000905.SH,20161130,600335.SH,0.098,20161201
000905.SH,20161130,601965.SH,0.098,20161201
000905.SH,20161130,600251.SH,0.097,20161201
000905.SH,20161130,600801.SH,0.096,20161201
000905.SH,20161130,000631.SZ,0.096,20161201
000905.SH,20161130,002327.SZ,0.095,20161201
000905.SH,20161130,600874.SH,0.095,20161201
000905.SH,20161130,600864.SH,0.095,20161201
000905.SH,20161130,600483.SH,0.093,20161201
000905.SH,20161130,603567.SH,0.092,20161201
000905.SH,20161130,600507.SH,0.091,20161201
000905.SH,20161130,603698.SH,0.091,20161201
000905.SH,20161130,600397.SH,0.09,20161201
000905.SH,20161130,603001.SH,0.09,20161201
000905.SH,20161130,002646.SZ,0.09,20161201
000905.SH,20161130,002181.SZ,0.089,20161201
000905.SH,20161130,002392.SZ,0.089,20161201
000905.SH,20161130,002233.SZ,0.087,20161201
000905.SH,20161130,002698.SZ,0.087,20161201
000905.SH,20161130,603555.SH,0.087,20161201
000905.SH,20161130,600184.SH,0.087,20161201
000905.SH,20161130,600617.SH,0.086,20161201
000905.SH,20161130,600971.SH,0.086,20161201
000905.SH,20161130,600466.SH,0.084,20161201
000905.SH,20161130,000517.SZ,0.082,20161201
000905.SH,20161130,600088.SH,0.082,20161201
000905.SH,20161130,002315.SZ,0.081,20161201
000905.SH,20161130,002216.SZ,0.079,20161201
000905.SH,20161130,601226.SH,0.079,20161201
000905.SH,20161130,002678.SZ,0.078,20161201
000905.SH,20161130,600618.SH,0.077,20161201
000905.SH,20161130,600468.SH,0.077,20161201
000905.SH,20161130,603005.SH,0.074,20161201
000905.SH,20161130,002745.SZ,0.072,20161201
000905.SH,20161130,002238.SZ,0.071,20161201
000905.SH,20161130,600510.SH,0.071,20161201
000905.SH,20161130,002461.SZ,0.065,20161201
000905.SH,20161130,002249.SZ,0.063,20161201
000905.SH,20161130,600917.SH,0.061,20161201
000905.SH,20161130,603025.SH,0.051,20161201
000905.SH,20161130,603589.SH,0.05,20161201
000905.SH,20161130,603355.SH,0.049,20161201
000905.SH,20161130,603568.SH,0.048,20161201
000905.SH,20161130,603198.SH,0.046,20161201
000905.SH,20161130,600623.SH,0.032,20161201
000905.SH,20161130,300072.SZ,0.717,20161219
000905.SH,20161130,002466.SZ,0.562,20161219
000905.SH,20161130,600201.SH,0.542,20161219
000905.SH,20161130,600522.SH,0.53,20161219
000905.SH,20161130,600584.SH,0.473,20161219
000905.SH,20161130,002085.SZ,0.465,20161219
000905.SH,20161130,002405.SZ,0.458,20161219
000905.SH,20161130,600079.SH,0.451,20161219
000905.SH,20161130,600487.SH,0.436,20161219
000905.SH,20161130,000656.SZ,0.429,20161219
000905.SH,20161130,600219.SH,0.421,20161219
000905.SH,20161130,600682.SH,0.407,20161219
000905.SH,20161130,000983.SZ,0.404,20161219
000905.SH,20161130,000661.SZ,0.394,20161219
000905.SH,20161130,000887.SZ,0.393,20161219
000905.SH,20161130,601168.SH,0.392,20161219
000905.SH,20161130,002310.SZ,0.385,20161219
000905.SH,20161130,600503.SH,0.374,20161219
000905.SH,20161130,600166.SH,0.371,20161219
000905.SH,20161130,600525.SH,0.366,20161219
000905.SH,20161130,600497.SH,0.366,20161219
000905.SH,20161130,002572.SZ,0.363,20161219
000905.SH,20161130,600521.SH,0.362,20161219
000905.SH,20161130,002340.SZ,0.361,20161219
000905.SH,20161130,600643.SH,0.36,20161219
000905.SH,20161130,600436.SH,0.36,20161219
000905.SH,20161130,600498.SH,0.354,20161219
000905.SH,20161130,002508.SZ,0.352,20161219
000905.SH,20161130,002004.SZ,0.348,20161219
000905.SH,20161130,002426.SZ,0.348,20161219
000905.SH,20161130,002131.SZ,0.347,20161219
000905.SH,20161130,600664.SH,0.347,20161219
000905.SH,20161130,600879.SH,0.344,20161219
000905.SH,20161130,601012.SH,0.341,20161219
000905.SH,20161130,600158.SH,0.34,20161219
000905.SH,20161130,600978.SH,0.339,20161219
000905.SH,20161130,000970.SZ,0.336,20161219
000905.SH,20161130,002030.SZ,0.335,20161219
000905.SH,20161130,600138.SH,0.335,20161219
000905.SH,20161130,600751.SH,0.334,20161219
000905.SH,20161130,300253.SZ,0.333,20161219
000905.SH,20161130,300113.SZ,0.332,20161219
000905.SH,20161130,600143.SH,0.332,20161219
000905.SH,20161130,000748.SZ,0.33,20161219
000905.SH,20161130,000547.SZ,0.329,20161219
000905.SH,20161130,002092.SZ,0.328,20161219
000905.SH,20161130,002701.SZ,0.326,20161219
000905.SH,20161130,002049.SZ,0.325,20161219
000905.SH,20161130,002400.SZ,0.323,20161219
000905.SH,20161130,600266.SH,0.319,20161219
000905.SH,20161130,300088.SZ,0.319,20161219
000905.SH,20161130,000012.SZ,0.318,20161219
000905.SH,20161130,600635.SH,0.316,20161219
000905.SH,20161130,600673.SH,0.314,20161219
000905.SH,20161130,000998.SZ,0.314,20161219
000905.SH,20161130,002168.SZ,0.31,20161219
000905.SH,20161130,002038.SZ,0.305,20161219
000905.SH,20161130,000997.SZ,0.304,20161219
000905.SH,20161130,000581.SZ,0.303,20161219
000905.SH,20161130,600418.SH,0.301,20161219
000905.SH,20161130,300244.SZ,0.299,20161219
000905.SH,20161130,002439.SZ,0.298,20161219
000905.SH,20161130,600699.SH,0.297,20161219
000905.SH,20161130,002271.SZ,0.297,20161219
000905.SH,20161130,002573.SZ,0.292,20161219
000905.SH,20161130,600240.SH,0.292,20161219
000905.SH,20161130,002013.SZ,0.291,20161219
000905.SH,20161130,300115.SZ,0.291,20161219
000905.SH,20161130,600500.SH,0.289,20161219
000905.SH,20161130,002001.SZ,0.285,20161219
000905.SH,20161130,000930.SZ,0.283,20161219
000905.SH,20161130,300134.SZ,0.283,20161219
000905.SH,20161130,002179.SZ,0.283,20161219
000905.SH,20161130,000598.SZ,0.283,20161219
000905.SH,20161130,000878.SZ,0.281,20161219
000905.SH,20161130,002051.SZ,0.281,20161219
000905.SH,20161130,600122.SH,0.281,20161219
000905.SH,20161130,002223.SZ,0.28,20161219
000905.SH,20161130,000690.SZ,0.28,20161219
000905.SH,20161130,600388.SH,0.279,20161219
000905.SH,20161130,601699.SH,0.279,20161219
000905.SH,20161130,600312.SH,0.279,20161219
000905.SH,20161130,600655.SH,0.279,20161219
000905.SH,20161130,600881.SH,0.279,20161219
000905.SH,20161130,000566.SZ,0.275,20161219
000905.SH,20161130,600176.SH,0.275,20161219
000905.SH,20161130,600410.SH,0.274,20161219
000905.SH,20161130,600601.SH,0.274,20161219
000905.SH,20161130,600482.SH,0.274,20161219
000905.SH,20161130,300055.SZ,0.273,20161219
000905.SH,20161130,000758.SZ,0.272,20161219
000905.SH,20161130,600435.SH,0.27,20161219
000905.SH,20161130,000961.SZ,0.27,20161219
000905.SH,20161130,000078.SZ,0.269,20161219
000905.SH,20161130,600528.SH,0.269,20161219
000905.SH,20161130,002665.SZ,0.268,20161219
000905.SH,20161130,002358.SZ,0.266,20161219
000905.SH,20161130,002221.SZ,0.265,20161219
000905.SH,20161130,002410.SZ,0.264,20161219
000905.SH,20161130,000050.SZ,0.263,20161219
000905.SH,20161130,000697.SZ,0.263,20161219
000905.SH,20161130,600811.SH,0.263,20161219
000905.SH,20161130,600161.SH,0.261,20161219
000905.SH,20161130,000988.SZ,0.26,20161219
000905.SH,20161130,600478.SH,0.26,20161219
000905.SH,20161130,600094.SH,0.26,20161219
000905.SH,20161130,600516.SH,0.26,20161219
000905.SH,20161130,002714.SZ,0.258,20161219
000905.SH,20161130,002273.SZ,0.258,20161219
000905.SH,20161130,600594.SH,0.257,20161219
000905.SH,20161130,600755.SH,0.257,20161219
000905.SH,20161130,601155.SH,0.256,20161219
000905.SH,20161130,000979.SZ,0.254,20161219
000905.SH,20161130,000031.SZ,0.254,20161219
000905.SH,20161130,000671.SZ,0.254,20161219
000905.SH,20161130,002299.SZ,0.253,20161219
000905.SH,20161130,000400.SZ,0.253,20161219
000905.SH,20161130,600026.SH,0.252,20161219
000905.SH,20161130,600499.SH,0.252,20161219
000905.SH,20161130,600851.SH,0.251,20161219
000905.SH,20161130,600614.SH,0.251,20161219
000905.SH,20161130,600426.SH,0.25,20161219
000905.SH,20161130,600325.SH,0.249,20161219
000905.SH,20161130,600056.SH,0.249,20161219
000905.SH,20161130,002048.SZ,0.249,20161219
000905.SH,20161130,600565.SH,0.249,20161219
000905.SH,20161130,603019.SH,0.248,20161219
000905.SH,20161130,002595.SZ,0.248,20161219
000905.SH,20161130,600759.SH,0.247,20161219
000905.SH,20161130,000975.SZ,0.247,20161219
000905.SH,20161130,002191.SZ,0.246,20161219
000905.SH,20161130,601929.SH,0.246,20161219
000905.SH,20161130,000786.SZ,0.244,20161219
000905.SH,20161130,600687.SH,0.244,20161219
000905.SH,20161130,002366.SZ,0.244,20161219
000905.SH,20161130,600872.SH,0.243,20161219
000905.SH,20161130,600787.SH,0.241,20161219
000905.SH,20161130,600633.SH,0.241,20161219
000905.SH,20161130,002276.SZ,0.239,20161219
000905.SH,20161130,002217.SZ,0.238,20161219
000905.SH,20161130,000488.SZ,0.238,20161219
000905.SH,20161130,600198.SH,0.237,20161219
000905.SH,20161130,600064.SH,0.236,20161219
000905.SH,20161130,600151.SH,0.236,20161219
000905.SH,20161130,600108.SH,0.236,20161219
000905.SH,20161130,002308.SZ,0.236,20161219
000905.SH,20161130,300273.SZ,0.236,20161219
000905.SH,20161130,600160.SH,0.235,20161219
000905.SH,20161130,600200.SH,0.235,20161219
000905.SH,20161130,002022.SZ,0.234,20161219
000905.SH,20161130,600039.SH,0.233,20161219
000905.SH,20161130,600187.SH,0.233,20161219
000905.SH,20161130,300026.SZ,0.232,20161219
000905.SH,20161130,600645.SH,0.231,20161219
000905.SH,20161130,600536.SH,0.231,20161219
000905.SH,20161130,000563.SZ,0.231,20161219
000905.SH,20161130,002250.SZ,0.23,20161219
000905.SH,20161130,002353.SZ,0.229,20161219
000905.SH,20161130,000727.SZ,0.229,20161219
000905.SH,20161130,002311.SZ,0.229,20161219
000905.SH,20161130,600572.SH,0.228,20161219
000905.SH,20161130,603766.SH,0.227,20161219
000905.SH,20161130,002512.SZ,0.226,20161219
000905.SH,20161130,000006.SZ,0.226,20161219
000905.SH,20161130,600216.SH,0.225,20161219
000905.SH,20161130,600120.SH,0.225,20161219
000905.SH,20161130,601880.SH,0.224,20161219
000905.SH,20161130,600511.SH,0.224,20161219
000905.SH,20161130,600575.SH,0.223,20161219
000905.SH,20161130,002155.SZ,0.222,20161219
000905.SH,20161130,000543.SZ,0.222,20161219
000905.SH,20161130,600808.SH,0.221,20161219
000905.SH,20161130,300199.SZ,0.221,20161219
000905.SH,20161130,600717.SH,0.22,20161219
000905.SH,20161130,002078.SZ,0.219,20161219
000905.SH,20161130,600967.SH,0.219,20161219
000905.SH,20161130,000028.SZ,0.219,20161219
000905.SH,20161130,600348.SH,0.218,20161219
000905.SH,20161130,000685.SZ,0.218,20161219
000905.SH,20161130,600320.SH,0.218,20161219
000905.SH,20161130,600611.SH,0.217,20161219
000905.SH,20161130,002268.SZ,0.217,20161219
000905.SH,20161130,600770.SH,0.217,20161219
000905.SH,20161130,000066.SZ,0.216,20161219
000905.SH,20161130,600259.SH,0.216,20161219
000905.SH,20161130,300010.SZ,0.216,20161219
000905.SH,20161130,002640.SZ,0.216,20161219
000905.SH,20161130,600597.SH,0.216,20161219
000905.SH,20161130,300182.SZ,0.215,20161219
000905.SH,20161130,002266.SZ,0.215,20161219
000905.SH,20161130,002074.SZ,0.214,20161219
000905.SH,20161130,002699.SZ,0.214,20161219
000905.SH,20161130,600366.SH,0.212,20161219
000905.SH,20161130,000937.SZ,0.212,20161219
000905.SH,20161130,002281.SZ,0.211,20161219
000905.SH,20161130,600380.SH,0.211,20161219
000905.SH,20161130,600316.SH,0.211,20161219
000905.SH,20161130,000592.SZ,0.211,20161219
000905.SH,20161130,002657.SZ,0.21,20161219
000905.SH,20161130,600171.SH,0.209,20161219
000905.SH,20161130,600884.SH,0.209,20161219
000905.SH,20161130,000008.SZ,0.208,20161219
000905.SH,20161130,002489.SZ,0.208,20161219
000905.SH,20161130,002477.SZ,0.207,20161219
000905.SH,20161130,000860.SZ,0.207,20161219
000905.SH,20161130,600970.SH,0.207,20161219
000905.SH,20161130,600183.SH,0.207,20161219
000905.SH,20161130,600062.SH,0.206,20161219
000905.SH,20161130,600694.SH,0.206,20161219
000905.SH,20161130,000513.SZ,0.206,20161219
000905.SH,20161130,000616.SZ,0.205,20161219
000905.SH,20161130,000939.SZ,0.204,20161219
000905.SH,20161130,600651.SH,0.203,20161219
000905.SH,20161130,300274.SZ,0.203,20161219
000905.SH,20161130,000667.SZ,0.203,20161219
000905.SH,20161130,300001.SZ,0.203,20161219
000905.SH,20161130,002408.SZ,0.202,20161219
000905.SH,20161130,600392.SH,0.201,20161219
000905.SH,20161130,000021.SZ,0.2,20161219
000905.SH,20161130,000762.SZ,0.198,20161219
000905.SH,20161130,002444.SZ,0.198,20161219
000905.SH,20161130,600267.SH,0.197,20161219
000905.SH,20161130,002603.SZ,0.196,20161219
000905.SH,20161130,600017.SH,0.195,20161219
000905.SH,20161130,000418.SZ,0.195,20161219
