trade_date,open,high,low,close,volume,amount,ma_5,ma_10,ma_20,ma_30,breadth,heat_z,etf_turnover
20220802,6288.6064,6288.6064,6095.0566,6169.9961,182902539.0,192873382.571,6298.345960000001,6307.8760999999995,6316.557125,6346.338000000001,23.0,2.0367617676157845,4.0501782957153925
20220803,6171.6172,6261.9097,6111.2198,6124.3146,147213409.0,175544841.794,6256.762339999999,6279.23668,6301.84559,6344.496153333334,21.8,1.087083353230265,2.6068201604380183
20220804,6160.4864,6177.6166,6080.101,6158.7346,113646381.0,137805652.802,6218.87616,6260.3503,6287.133005,6339.7714866666665,24.8,-1.215613764245379,2.8979816000371
20220805,6175.4805,6274.2729,6163.5051,6270.5113,124284448.0,150450721.916,6214.15554,6258.44818,6280.436605,6336.51244,36.6,-0.34368004197233454,1.7839401559754944
20220808,6266.5673,6324.3401,6249.6163,6323.0746,116132934.0,149909676.464,6209.32624,6267.63209,6280.633325000001,6333.690103333332,43.0,-0.3215791702017021,1.7669807863991949
20220809,6314.1043,6344.84,6290.8724,6341.4806,116966653.0,148682025.632,6243.62314,6270.98455,6285.63339,6328.361056666666,45.0,-0.358318893201466,1.7418676558768826
20220810,6331.4129,6362.2914,6298.8613,6322.0558,118899928.0,153411737.86,6283.17138,6269.9668599999995,6288.311465,6326.61967,41.8,-0.05534294999417197,1.34281977168593
20220811,6349.4961,6439.3586,6341.7215,6439.3586,142038284.0,168399100.708,6339.29618,6279.08617,6295.1578,6326.12903,63.2,0.8942559305194353,2.285926792427542
20220812,6425.1102,6463.0667,6416.2908,6420.853,140399917.0,158383471.763,6369.36452,6291.7600299999995,6306.360455,6325.539546666667,66.0,0.2751185168222704,1.6530690848347824
20220815,6405.7169,6462.5378,6394.2182,6442.8093,133627482.0,151481917.268,6393.31146,6301.31885,6312.883135,6322.8621533333335,61.8,-0.15083781248648373,3.8202032786971385
20220816,6446.7604,6492.5396,6440.3764,6465.1866,135841495.0,150950901.282,6418.052659999999,6330.8379,6319.357,6321.317383333332,64.0,-0.1474929035140424,2.07450114237817
20220817,6473.2526,6501.362,6428.9652,6493.5047,146220319.0,165336992.378,6452.342439999999,6367.75691,6323.496795000001,6323.81603,70.6,0.8071962432192906,2.615292856704972
20220818,6481.3704,6483.6928,6448.7455,6468.8056,130451759.0,151581053.115,6458.2318399999995,6398.76401,6329.557155,6324.34334,60.4,-0.08973183220955527,1.5212538967791844
20220819,6468.8233,6477.3137,6390.9328,6391.7159,142590851.0,161777617.604,6452.404420000001,6410.88447,6334.666325,6323.919226666667,53.0,0.5513691691229688,2.2392443774435136
20220822,6381.3397,6472.7936,6363.218,6472.6799,133735500.0,155429477.947,6458.37854,6425.844999999999,6346.738545,6329.037216666667,64.0,0.06086836731227051,1.6646925931260599
20220823,6460.1716,6475.8227,6436.081,6466.4045,133676377.0,152812386.393,6458.62212,6438.33739,6354.66097,6336.534723333333,58.8,-0.2296304990018874,2.159488678820573
20220824,6470.6864,6472.6832,6277.9892,6284.5769,158103872.0,171922926.766,6416.836560000001,6434.5895,6352.27818,6337.07081,31.8,1.1737132033463529,2.9893140192161742
20220825,6303.1445,6327.0917,6225.6756,6322.6961,141946367.0,152348524.289,6387.61466,6422.923250000001,6351.00471,6337.746283333333,42.6,-0.43851773255674764,2.7340874478774357
20220826,6331.079,6381.4834,6286.5227,6298.3739,130405837.0,145604215.469,6368.94626,6410.67534,6351.217685,6341.132083333333,42.6,-0.9437696499761372,1.899608659773294
20220829,6213.4016,6310.9932,6205.1266,6310.402,125268849.0,132966408.29,6336.49068,6397.434609999999,6349.37673,6341.06696,45.2,-1.7354837833262804,3.3418198684283857
20220830,6309.5791,6319.1701,6248.1377,6285.9273,132109200.0,136583215.312,6300.39524,6379.50868,6355.173290000001,6339.407560000001,45.6,-1.523638144563667,3.040184423023171
20220831,6265.5934,6280.1856,6132.2326,6155.7455,147275408.0,153776542.737,6274.62896,6345.732760000001,6356.7448349999995,6330.908783333333,32.6,0.13115038262921763,3.9013719787736543
20220901,6153.287,6207.244,6118.5774,6126.7685,118575054.0,124670857.677,6235.44344,6311.52905,6355.14653,6323.547786666666,29.599999999999998,-2.413847382588089,1.5998451797531796
20220902,6135.2957,6176.1706,6117.7266,6149.4273,106564384.0,114216217.368,6205.654120000001,6287.30019,6349.09233,6318.877613333333,32.0,-2.547631564940792,2.7945345978426235
20220905,6147.7062,6184.8042,6122.619,6182.6465,117479244.0,119757999.919,6180.1030200000005,6258.296850000001,6342.070925,6317.25798,35.6,-1.8433253408637114,2.558292859029741
20220906,6198.4868,6292.5319,6187.9517,6291.5707,129846040.0,135891977.558,6181.2317,6240.813469999999,6339.57543,6316.711803333334,44.2,-0.7555236360496493,2.651859088892795
20220907,6269.9911,6314.1182,6256.6131,6301.5644,120160292.0,130718396.247,6210.39548,6242.51222,6338.55086,6315.689526666667,40.400000000000006,-0.986141116380074,1.6708891537364938
20220908,6299.9068,6309.8969,6266.5175,6272.5752,116164269.0,120970235.492,6239.55682,6237.500129999999,6330.21169,6313.16985,40.2,-1.4288630013984156,2.3359103903296092
20220909,6275.8978,6321.8229,6254.2611,6316.9724,121389228.0,124658337.639,6273.06584,6239.359979999999,6325.01766,6313.931783333333,50.8,-1.086271387185947,2.6261236644392656
20220913,6334.8609,6343.7743,6291.4445,6300.422,118106314.0,123861798.297,6296.62094,6238.36198,6317.898295,6312.371813333333,48.4,-1.0278700797863145,2.7629581589929915
20220914,6214.9119,6273.6335,6206.9248,6249.963,109121160.0,114644793.269,6288.2994,6234.76555,6307.1371149999995,6315.037376666666,39.800000000000004,-1.3956872840877277,3.2239214572489394
20220915,6280.4462,6282.6932,6053.7988,6107.7964,141643500.0,148202355.025,6249.5458,6229.9706400000005,6287.8517,6314.4867699999995,29.799999999999997,0.5680396251505582,2.925391627434683
20220916,6091.4195,6102.5416,5954.5037,5954.5037,137172115.0,131508079.988,6185.931500000001,6212.74416,6262.136605,6307.679073333333,13.600000000000001,-0.3667698585444642,3.241684664056101
20220919,5947.8566,5967.6548,5880.4941,5913.1493,104025412.0,104609796.776,6105.16688,6189.11636,6238.208275,6295.767006666667,11.600000000000001,-1.7542265687493923,2.5021875402977267
20220920,5949.3355,6002.792,5940.5814,5958.2922,88813000.0,96795084.956,6036.74092,6166.68093,6212.48889,6283.607593333334,14.000000000000002,-1.9007489024109,2.294749858117258
20220921,5943.0935,5998.7001,5876.5156,5978.581,103463644.0,100001264.103,5982.4645199999995,6135.38196,6188.097715,6271.510940000001,18.0,-1.532927336404414,1.9363957919381265
20220922,5938.0989,6015.1192,5931.7309,5965.8854,99867602.0,102285806.655,5954.0823199999995,6101.81406,6172.16314,6259.638593333334,15.6,-1.3712574082399054,2.2441228177161627
20220923,5961.0615,5986.8209,5839.9316,5889.6019,100609437.0,104706616.405,5941.10196,6063.51673,6150.50843,6241.31337,12.4,-1.12971235606862,3.262784487362052
20220926,5841.5777,5922.3202,5798.2786,5806.3181,103244360.0,102568347.041,5919.73572,6012.451300000001,6125.90564,6220.828873333333,7.8,-1.1466363177685672,5.383686812397552
20220927,5823.5478,5920.0531,5808.2522,5920.0531,97418022.0,103953587.048,5912.0879,5974.414409999999,6106.388195,6203.403666666666,15.2,-0.9608252658984234,3.6682585797380924
20220928,5910.0494,5910.0494,5769.5198,5769.5198,93694853.0,99052683.111,5870.27566,5926.37009,6080.567819999999,6180.214773333334,10.8,-1.1371407304202916,3.0709113824981795
20220929,5823.2724,5856.1602,5741.0175,5771.8812,95385798.0,97557854.862,5831.474819999999,5892.77857,6061.374605,6156.160656666666,12.8,-1.1823510113772842,3.6728420695192545
20220930,5764.1521,5804.2022,5714.0629,5714.0629,85545168.0,87143078.865,5796.36702,5868.73449,6040.7393250000005,6131.002566666666,10.6,-1.6426823128334234,2.320968294836287
20221010,5729.7548,5758.0415,5618.8038,5635.7109,97469345.0,97320936.443,5762.24558,5840.990650000001,6015.053505,6105.8024,9.6,-0.9240509268000233,2.487635437673425
20221011,5642.4791,5703.2705,5606.9944,5684.5063,86571469.0,88733098.159,5715.136219999999,5813.61206,5990.146495,6079.529946666667,10.2,-1.3002890858479128,3.923987187044336
20221012,5680.3641,5820.4537,5594.2971,5820.4537,106101757.0,110816368.259,5725.323,5797.79933,5966.590645,6057.998253333333,20.0,0.08257448506428537,4.503799299823275
20221013,5789.661,5876.4759,5780.1758,5830.3355,105722268.0,114922152.77,5737.013860000001,5784.24434,5943.0292,6042.856873333334,26.8,0.40991828437363736,2.2772928587283587
20221014,5866.8591,5996.044,5866.8591,5973.4389,118212245.0,138463009.286,5788.8890599999995,5792.6280400000005,5928.0723849999995,6031.214966666667,47.4,1.766612783586449,3.5907977473370996
20221017,5952.3801,6023.5259,5945.4277,6015.5963,111461869.0,127160232.941,5864.86614,5813.5558599999995,5913.00358,6021.789046666667,62.8,1.0589328311576272,2.2368845799536863
20221018,6031.047,6074.3734,5996.3927,6035.6737,105750195.0,127130541.931,5935.09962,5825.11792,5899.766165,6012.631436666667,64.4,1.0369410259559009,2.561128542256413
20221019,6021.8,6037.4429,5970.4371,5972.7226,93881065.0,112290658.653,5965.5534,5845.4382,5885.904145,6002.19128,57.199999999999996,0.15229288147075015,1.8392537166821565
20221020,5943.4767,6035.5523,5886.3955,5948.8621,103388245.0,121766931.024,5989.25872,5863.13629,5877.95743,5995.295166666667,56.8,0.9334333175649343,3.4231274647696415
20221021,5959.2074,5993.8762,5928.9185,5956.8811,96826295.0,112261082.745,5985.947160000001,5887.4181100000005,5878.076300000001,5989.632253333333,57.8,0.36097798064628944,2.884891331805283
20221024,5968.5417,6061.2078,5857.8584,5896.9031,119501081.0,137328967.809,5962.20852,5913.53733,5877.26399,5981.214779999999,45.2,1.9053569281073948,4.074030340913345
20221025,5864.0249,5926.5683,5785.4086,5869.781,107045854.0,123655965.044,5929.02998,5932.0648,5872.838430000001,5970.78593,40.0,0.8888383752972429,3.7109360819327897
20221026,5871.0773,6016.9172,5871.0773,5971.6009,116530079.0,143742557.27,5928.8056400000005,5947.17952,5872.489425,5960.12027,56.2,1.8994379116869358,3.6046426980905664
20221027,5978.2847,6020.893,5962.9743,5963.0037,117088219.0,147969762.402,5931.633960000001,5960.44634,5872.34534,5948.834913333334,60.6,1.839616386554745,2.9440684300665882
20221028,5922.8193,5934.7974,5760.0452,5781.7972,131676332.0,147373418.224,5896.617179999999,5941.28217,5866.955104999999,5932.475646666668,32.4,1.5807246125424863,3.274818765184621
20221031,5745.0776,5859.5968,5743.5552,5807.1063,127016064.0,150059218.566,5878.65782,5920.43317,5866.994515,5915.48011,37.8,1.5160036828514072,2.7059765763661643
20221101,5814.2148,5942.1356,5786.8711,5941.1451,136616776.0,165176134.817,5892.9306400000005,5910.980310000001,5868.049115,5903.504213333333,57.599999999999994,1.9169600121503707,5.029550343464619
20221102,5925.6508,6028.767,5916.0613,5997.8038,142330286.0,183166205.234,5898.17122,5913.488429999999,5879.463315,5895.098906666667,60.8,2.2286662312271437,3.414956785029565
20221103,5944.5114,6018.4176,5937.605,5996.7187,106386906.0,145162731.66,5904.914220000001,5918.274090000001,5890.70519,5891.396316666667,60.4,0.6515350295480893,3.081537827475223
20221104,5996.3054,6157.4279,5996.3054,6133.4629,138707111.0,174457116.039,5975.247359999999,5935.93227,5911.67519,5897.361623333333,73.2,1.6674260682075526,4.444550148955569
20221107,6133.2389,6166.1908,6100.6056,6141.4088,138092409.0,167294752.767,6042.10786,5960.38284,5936.960085000001,5904.970273333333,77.2,1.2562479854807278,2.662545908669863
20221108,6139.8902,6141.0231,6095.4447,6134.2564,108267531.0,134372666.241,6080.73012,5986.83038,5959.44759,5910.835746666667,74.6,-0.22736564276357776,2.303718359308572
20221109,6140.5417,6182.3383,6118.7288,6120.8286,104762250.0,127037472.145,6105.33508,6001.75315,5974.466335,5915.577333333333,74.2,-0.6338600065889849,1.8335542289294808
20221110,6085.2848,6119.0345,6061.8078,6089.6951,116401928.0,129142711.483,6123.93036,6014.42229,5987.434315,5919.704323333333,71.2,-0.5853331096709891,2.61283816080463
20221111,6223.228,6249.3487,6134.6815,6138.6211,176492121.0,198177118.398,6124.962,6050.1046799999995,5995.693425,5928.004963333334,80.2,2.3063405061843283,5.5324808212992584
20221114,6140.1875,6189.3825,6104.9304,6129.5129,159486725.0,174064714.507,6122.58282,6082.34534,6001.389255,5938.7781233333335,76.0,1.1566172284582543,3.281232654468105
20221115,6125.1067,6236.3838,6112.6193,6236.3838,149860965.0,171481798.607,6143.0082999999995,6111.86921,6011.42476,5949.322480000001,86.2,0.9502169273581177,3.7515606334270672
20221116,6238.5838,6263.1555,6190.0123,6203.9174,129770376.0,151854939.98,6159.6260600000005,6132.480570000001,6022.9845,5963.8024000000005,84.6,0.06894984183601832,2.609557730628025
20221117,6182.6909,6217.2052,6148.6148,6217.2052,123430196.0,152683752.658,6185.12808,6154.529219999999,6036.401655,5978.6465333333335,82.8,0.039340688844743586,4.121501289682741
20221118,6213.0909,6251.1066,6181.5541,6191.6477,131181093.0,164591218.427,6195.7334,6160.3477,6048.139985,5994.566026666667,81.39999999999999,0.509148623090887,5.71819482986815
20221121,6147.7174,6196.6472,6116.2957,6189.7092,112854387.0,141789496.021,6207.7726600000005,6165.177740000001,6062.780290000001,6013.032636666667,76.6,-0.65144477144825,4.904054228636403
20221122,6178.1632,6196.1962,6100.1131,6125.3999,116086024.0,137587008.256,6185.57588,6164.29209,6075.561235,6027.72909,69.39999999999999,-0.9436093570647157,3.0888190444698735
20221123,6114.2692,6140.1142,6045.0243,6115.6049,115193517.0,128686794.202,6167.91338,6163.76972,6082.761434999999,6037.567463333335,66.0,-1.32188902950769,4.684977283703262
20221124,6126.5982,6149.9599,6099.7498,6120.0659,100200699.0,117480438.95,6148.48552,6166.8068,6090.614545,6047.225143333333,63.6,-1.674083519260422,2.2485093496327484
20221125,6095.1259,6107.0725,6062.0028,6087.8591,107742345.0,110059809.753,6127.727800000001,6161.730600000001,6105.917640000001,6051.03915,56.99999999999999,-1.764096469527713,3.109371484967209
20221128,5999.8546,6059.0163,5970.0861,6055.2843,117940107.0,125697913.893,6100.84282,6154.30774,6118.32654,6052.3620833333325,46.800000000000004,-1.0116945182196153,3.9617387784644036
20221129,6071.4494,6173.849,6071.2244,6163.8214,155324471.0,159512108.828,6108.527120000001,6147.0515,6129.460355,6056.633673333333,65.4,0.4105386116800274,4.134380291159529
20221130,6156.7719,6175.6824,6118.902,6156.1465,154647972.0,153125576.728,6116.63544,6142.27441,6137.377490000001,6062.747803333333,62.2,0.21778188359186088,2.200161054077577
20221201,6211.2911,6229.834,6186.1021,6186.1021,152523325.0,171479199.867,6129.84268,6139.1641,6146.84666,6070.655803333333,65.2,0.9489887520682395,2.3446922491513806
20221202,6177.9231,6206.9855,6154.2094,6168.0127,115500975.0,133339764.575,6145.8733999999995,6136.8006000000005,6148.5741499999995,6077.693523333333,66.4,-0.6248197041930877,2.183662545209048
20221205,6201.9803,6227.2141,6182.9759,6215.1244,170477211.0,177698737.275,6177.84142,6139.342119999999,6152.25993,6088.3009,73.2,1.279784778502722,4.1455864578408494
20221206,6202.5242,6244.6382,6185.494,6211.2515,149372815.0,164215807.004,6187.327439999999,6147.92728,6156.109685,6099.683250000001,70.8,0.6335991001840693,2.240030967918667
20221207,6198.0532,6243.9022,6183.3338,6204.0051,137821246.0,155238837.727,6196.89916,6156.7673,6160.26851,6107.430056666666,66.0,0.19164855746478252,2.753967254492191
20221208,6199.164,6206.1408,6168.7805,6186.2835,131051325.0,149348401.39,6196.935439999999,6163.3890599999995,6165.09793,6114.872716666667,57.4,-0.1157874488706337,1.9766697509318674
20221209,6185.7939,6213.5165,6159.5043,6192.3009,167806825.0,180239306.547,6201.79308,6173.83324,6167.781919999999,6128.556173333333,57.99999999999999,1.4322734561143442,2.157925241247067
20221212,6181.2441,6182.0784,6146.2547,6154.8092,134098310.0,162420257.196,6189.73004,6183.7857300000005,6169.046735,6140.14627,45.0,0.6034491126502074,2.13810514894731
20221213,6153.7384,6154.2972,6113.4142,6121.6615,104857515.0,131515610.802,6171.81204,6179.56974,6163.31062,6146.163483333334,46.6,-0.860483532826792,2.260064175437173
20221214,6122.4318,6139.7384,6084.0799,6096.3856,95089916.0,125346101.099,6150.28814,6173.593650000001,6157.93403,6149.449543333333,41.0,-1.072024901525036,2.150000633603775
20221215,6090.1178,6108.9595,6078.0039,6101.8787,88190454.0,113088367.63,6133.40718,6165.17131,6152.167705,6152.954876666667,36.8,-1.482365149530947,1.8594248502617101
20221216,6071.9564,6087.4579,6036.0507,6072.8627,93910672.0,113412125.964,6109.519539999999,6155.65631,6146.2284549999995,6150.93487,38.800000000000004,-1.3128065651444067,2.876543109150147
20221219,6058.8941,6081.4436,5911.8803,5936.4751,105106201.0,121083184.767,6065.85272,6127.791380000001,6133.56675,6144.103746666667,17.8,-0.8998707075342327,6.6388591530855905
20221220,5919.0267,5920.9868,5857.8575,5878.0314,78623273.0,96369670.928,6017.126699999999,6094.469370000001,6121.198324999999,6135.562913333332,11.799999999999999,-1.7332863196482948,4.387504095967186
20221221,5879.2722,5892.907,5819.6676,5845.835,69783431.0,85257777.709,5967.01658,6058.65236,6107.70983,6126.396460000001,10.8,-1.8853358377600187,2.274366312155802
20221222,5867.724,5875.4736,5761.9836,5779.0555,82231873.0,97446795.232,5902.45194,6017.92956,6090.65931,6116.041806666666,9.4,-1.3535672852937526,2.2695809183922444
20221223,5751.9489,5805.5101,5732.4711,5763.3458,66556865.0,81911192.698,5840.54856,5975.03405,6074.433645,6103.532630000001,9.2,-1.7269116353813927,4.212259443928946
20221226,5769.0686,5850.9115,5769.0686,5843.2555,75424133.0,93646097.255,5821.904640000001,5943.87868,6063.832205000001,6093.990716666667,11.200000000000001,-1.2390486013429767,3.7251101853775523
20221227,5857.7543,5891.3544,5832.2697,5885.6622,81780423.0,101272091.294,5823.4308,5920.2787499999995,6049.924245,6082.299996666667,15.8,-0.9057566620602775,3.29538056224073
20221228,5869.4556,5889.318,5848.2421,5862.0967,90098898.0,102679233.203,5826.68314,5896.84986,6035.2217550000005,6070.905973333332,16.400000000000002,-0.7810270416329759,2.214809796152718
20221229,5843.9431,5895.9811,5835.3337,5857.4021,79510794.0,94429698.666,5842.35246,5872.4021999999995,6018.786755,6058.912536666667,18.0,-0.9437308716748588,2.6823521781230797
20221230,5875.2787,5885.8903,5848.9547,5864.4669,75345032.0,86117939.626,5862.57668,5851.56262,6003.609465,6048.00651,22.400000000000002,-1.0978612394376186,1.5203599543971054
20230103,5861.5504,5964.8185,5848.1461,5955.8969,99557837.0,119271237.764,5885.10496,5853.5048,5990.648090000001,6040.2127666666665,33.6,0.01881364213819219,2.3870031168326147
20230104,5952.5062,5970.5758,5922.8646,5952.4538,97160441.0,114358731.44,5898.46328,5860.94704,5977.708205,6034.447896666667,38.6,-0.0676957199005253,2.574887780485727
20230105,5959.4378,6017.3406,5950.0896,6010.4641,96629979.0,117479981.151,5928.13676,5877.409949999999,5968.031155,6030.943203333332,51.4,0.121124512703899,2.284449943003825
20230106,6004.1731,6050.8874,5998.8349,6012.8152,99244877.0,121596399.779,5959.21938,5900.78592,5959.35774,6027.36818,50.6,0.3500479097131049,1.957150656517572
20230109,6028.399,6070.1614,6023.6388,6040.0193,100696829.0,124921325.581,5994.32986,5928.45327,5951.74366,6025.77352,60.0,0.7645524944363237,2.059901208315941
20230110,6044.641,6053.5849,6017.1524,6048.2968,96393351.0,113967056.402,6012.80984,5948.9574,5946.41804,6025.540603333333,58.8,0.41608481426017024,1.5003928095559647
20230111,6049.0393,6070.4478,6004.2194,6014.1565,94406389.0,112879598.038,6025.15038,5961.80683,5941.0427899999995,6020.5517733333345,55.2,0.43523711394267406,2.2977865728481786
20230112,6022.561,6048.1893,5995.9111,6015.2871,92900124.0,104902996.994,6026.11498,5977.12587,5936.987865,6015.85646,57.599999999999994,-0.06826018239037822,1.6863974556276002
20230113,6030.93,6058.2249,6015.218,6057.6902,90025020.0,102449872.564,6035.08998,5997.154680000001,5934.77844,6011.576063333333,71.0,-0.2152644963543283,2.13132744323689
20230116,6068.9115,6168.7448,6068.14,6126.1772,129619730.0,146526749.755,6052.32156,6023.32571,5937.444165,6010.181546666668,82.0,2.4789994014889003,3.863006006914915
20230117,6129.7345,6138.1742,6107.7606,6132.6391,95921699.0,109180206.701,6069.19002,6040.99993,5947.252365,6007.432036666667,81.39999999999999,0.18207146269837687,2.941825589677636
20230118,6139.6912,6168.3735,6136.9704,6151.4557,94555836.0,103052545.402,6096.64986,6060.90012,5960.923580000001,6005.438843333333,81.2,-0.233469381036587,3.4950050449078356
20230119,6145.6211,6204.3261,6130.424,6204.3261,99777793.0,114472416.014,6134.45766,6080.286320000001,5978.848135,6005.449543333334,82.6,0.43111501727871976,2.889725836612243
20230120,6214.0251,6253.269,6214.0251,6251.4337,113904542.0,128362190.66,6173.206360000001,6104.1481699999995,6002.467045,6007.621216666666,87.6,1.2333696720605822,2.6323330259437476
20230130,6331.8759,6342.4494,6279.4508,6283.3272,146517920.0,173697713.88,6204.6363599999995,6128.4789599999995,6028.466115,6010.655426666666,87.2,3.038577247120328,3.784626891367169
20230131,6266.2956,6303.9117,6259.5275,6289.15,135302093.0,146630404.005,6235.93854,6152.5642800000005,6050.76084,6015.133453333333,86.4,1.471310039225767,2.4454445256782824
20230201,6300.4997,6368.7906,6293.4917,6365.9051,152442220.0,166449081.744,6278.82842,6187.73914,6074.7729850000005,6023.274906666667,88.0,2.043076362516536,3.7272915299404628
20230202,6383.298,6402.2639,6347.7289,6370.1411,149292811.0,166213113.912,6311.99142,6223.22454,6100.175205,6032.40009,89.0,1.7530114555562375,3.179870212990872
20230203,6354.7135,6354.7135,6267.4377,6343.6861,121507182.0,138714379.584,6330.4419,6251.824129999999,6124.489405,6040.460336666667,83.39999999999999,0.5552026971878109,2.4681761232948833
20230206,6314.5995,6330.7929,6274.5427,6302.3349,108485308.0,127652063.425,6334.24344,6269.439899999999,6146.382805,6048.10941,78.0,0.0006038492230182784,2.934641579277735
20230207,6309.2209,6318.8407,6273.5954,6317.2377,109662683.0,125078065.035,6339.8609799999995,6287.89976,6164.449845,6060.801496666666,77.4,-0.13129987493568734,5.477794508414698
20230208,6319.5164,6323.8492,6263.7627,6268.2759,105994895.0,116986269.907,6320.33514,6299.5817799999995,6180.24095,6073.809646666667,70.0,-0.5118388299484423,4.7459049904924
20230209,6256.3124,6354.8028,6250.4545,6354.562,109031119.0,129044254.164,6317.219319999999,6314.60537,6197.445845,6090.7672133333335,79.2,0.018863005570423013,3.3671359962175265
20230210,6348.9994,6368.4882,6296.5476,6334.252,120100829.0,134994907.4,6315.3324999999995,6322.8872,6213.517685,6109.273763333334,71.8,0.26483473329838514,4.902714895180848
20230213,6333.2194,6386.7243,6331.3687,6383.8279,131566227.0,151374560.995,6331.6311,6332.93727,6230.708114999999,6129.9565,77.2,0.9431076208956167,5.479146103937239
20230214,6394.6196,6408.5508,6369.5727,6397.2146,124674389.0,143967118.961,6347.626480000001,6343.74373,6248.154005,6148.421803333333,78.60000000000001,0.5424130099699547,2.595905137673018
20230215,6398.8735,6407.753,6365.3107,6384.3479,115907022.0,143472324.421,6370.84088,6345.58801,6266.6635750000005,6165.0446600000005,69.0,0.4569901716091244,3.0690770252581925
20230216,6384.2145,6429.0531,6244.4787,6289.4786,168388416.0,190791364.474,6357.824200000001,6337.5217600000005,6280.37315,6179.2907233333335,49.0,2.2134914467721316,3.57659534362885
20230217,6284.9225,6308.568,6237.4053,6237.4053,117210985.0,143422448.168,6338.45486,6326.893679999999,6289.358905,6191.957496666667,40.2,0.1527843581520056,2.9630084163149357
20230220,6248.2555,6349.4074,6227.3489,6346.0678,140334075.0,157289265.129,6330.902840000001,6331.26697,6300.353435,6208.010859999999,61.8,0.7388523937265691,5.659903815396799
20230221,6349.9071,6396.742,6337.5976,6383.4248,141824714.0,153705795.821,6328.14488,6337.88568,6312.89272,6222.2617900000005,66.8,0.50671658590405,2.2313266888260976
20230222,6352.0275,6397.1452,6344.9861,6375.0684,109083029.0,128341320.025,6326.28898,6348.5649300000005,6324.0733549999995,6236.3489433333325,62.6,-0.7923968851058986,3.612447654147218
20230223,6377.2925,6396.6563,6328.644,6360.3202,116064654.0,135992246.881,6340.4573,6349.1407500000005,6331.87306,6248.010813333333,57.599999999999994,-0.4884663456835712,4.345226157175925
20230224,6367.6311,6372.4918,6308.2213,6340.8435,96957281.0,119877925.583,6361.14494,6349.7999,6336.34355,6258.945089999999,51.4,-1.2950859222127737,2.4794670885215777
20230227,6318.6393,6349.091,6288.2994,6307.2057,101082738.0,124887490.152,6353.37252,6342.13768,6337.537474999999,6267.851303333334,41.0,-0.9455474450833168,3.4564538738558763
20230228,6323.8417,6357.5352,6293.1792,6357.5352,96603163.0,119094834.715,6348.1946,6338.16974,6340.956735,6278.15925,54.6,-1.1441058333976932,2.1891769506045775
20230301,6356.5035,6410.5217,6340.0045,6402.1411,123907639.0,144327640.101,6353.60914,6339.949060000001,6342.768535,6291.09207,65.4,0.2524963606430389,2.3773290688054094
20230302,6398.2563,6410.2306,6375.0068,6382.2322,125349297.0,147597102.774,6357.991540000001,6349.2244200000005,6343.37309,6303.323573333333,63.4,0.5125465539586896,2.781382681448606
20230303,6384.0636,6398.4707,6346.9593,6390.3177,123234775.0,140273359.354,6367.886380000001,6364.51566,6345.70467,6314.411156666666,62.6,0.0797832234998271,3.9231648840934614
20230306,6398.1023,6405.8199,6362.4723,6395.2191,126845634.0,155123686.031,6385.48906,6369.43079,6350.34888,6323.37922,59.0,0.8599971779156399,3.5208691349476617
20230307,6389.8109,6396.5414,6284.2198,6284.2986,137928869.0,149308292.189,6370.841740000001,6359.51817,6348.701924999999,6328.434536666667,39.4,0.46016086355084745,3.523761114813067
20230308,6264.4315,6303.7106,6258.3174,6301.5157,98698357.0,114463801.003,6350.71666,6352.1629,6350.363915,6333.436536666666,40.400000000000006,-1.5657810010098991,3.6073703287329506
20230309,6311.0424,6311.3353,6258.4498,6285.9521,92688914.0,111866575.504,6331.460639999999,6344.72609,6346.933419999999,6336.157403333333,37.8,-1.5713039475896817,3.4339174426993258
20230310,6251.56,6261.3301,6202.6117,6204.8989,108052290.0,129144574.719,6294.37688,6331.131630000001,6340.465765,6334.606243333333,24.8,-0.602769543814512,2.3555757523272884
20230313,6189.9761,6245.0029,6178.672,6245.0029,108006552.0,132474098.352,6264.33364,6324.91135,6333.524515,6333.3287666666665,30.4,-0.37245177850103545,2.498413830049217
20230314,6237.7306,6243.4184,6127.6878,6189.3969,121200145.0,149977754.662,6245.3533,6308.09752,6323.133629999999,6330.003663333334,25.0,0.566177421104524,2.790862677032234
20230315,6210.928,6254.4857,6210.928,6224.64,112948528.0,129455795.14,6229.978160000001,6290.34741,6315.148235,6325.294826666666,32.0,-0.5091923847827645,2.7446653844271585
20230316,6191.2955,6209.9732,6133.8328,6140.8317,127632685.0,143759016.862,6200.95408,6266.20736,6307.71589,6317.65118,24.4,0.5178795359615153,3.5314542316166686
20230317,6174.1919,6233.7534,6169.8441,6183.1843,137108334.0,157222487.365,6196.61116,6245.49402,6305.00484,6312.30112,28.000000000000004,1.3649439060710522,5.822712507684722
20230320,6195.3506,6201.9742,6152.8083,6160.3541,145580891.0,167826184.367,6179.6813999999995,6222.00752,6295.719155,6307.568426666667,27.6,1.9310463902354302,2.7360399903213146
20230321,6171.8856,6235.0064,6171.2834,6234.6793,123025331.0,144174739.305,6188.737880000001,6217.04559,6288.2818800000005,6304.81648,34.2,0.45466942517054776,4.133531388111272
20230322,6244.3623,6271.5228,6242.157,6269.7384,128266386.0,149867921.197,6197.75756,6213.86786,6283.01538,6304.865229999999,37.0,0.7534125161388546,2.0109874740024067
